0,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265561,-0.299,-0.034,0.001,0.000,0.01,0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265564,-0.303,-0.029,0.001,0.000,0.01,0.02,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265566,-0.300,-0.020,0.001,0.000,-0.03,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265568,-0.296,-0.013,0.001,0.000,-0.03,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265570,-0.293,-0.005,0.001,0.000,-0.03,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265572,-0.290,0.002,0.001,0.000,-0.03,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265575,-0.291,0.007,0.001,0.000,-0.11,0.06,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265577,-0.292,0.011,0.001,0.000,-0.11,0.06,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265579,-0.292,0.016,0.001,0.000,-0.11,0.06,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265581,-0.289,0.021,0.001,0.000,-0.11,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265583,-0.285,0.027,0.001,0.000,-0.11,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265586,-0.282,0.032,0.001,0.000,-0.11,-0.05,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265588,-0.279,0.036,0.001,0.000,-0.11,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265590,-0.271,0.034,0.001,0.000,-0.00,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265592,-0.264,0.033,0.001,0.000,-0.00,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265595,-0.258,0.031,0.001,0.000,-0.00,-0.07,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265597,-0.251,0.029,0.001,0.000,-0.00,-0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265599,-0.246,0.026,0.001,0.000,-0.03,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265601,-0.240,0.024,0.001,0.000,-0.03,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265603,-0.235,0.021,0.001,0.000,-0.03,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265606,-0.232,0.016,0.001,0.000,-0.08,-0.01,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265608,-0.230,0.011,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265610,-0.227,0.007,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265612,-0.225,0.003,0.001,0.000,-0.08,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265614,-0.221,-0.001,0.001,0.000,-0.05,0.03,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265617,-0.217,-0.004,0.001,0.000,-0.05,0.03,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
